who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
127,3.5929190013465986,1,6,partial,0.42269655286501884,0.21134827643250942,1,[full full partial none full full partial full partial none none partial partial partial partial partial partial partial partial partial partial full full full full full full full full full full full partial full full full full partial none partial partial partial partial partial]
14,8.179615314476836,1,6,partial,2.33703294699345,1.168516473496725,1,[partial none full none full partial partial partial partial partial partial partial partial partial partial partial partial full full none full full full full full full full full full full full full full none full full full full full full full partial partial full full full full full full full full partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
169,8.444539715356969,1,3,partial,3.267829853855534,1.633914926927767,1,[full none none none none partial partial partial partial partial partial partial partial partial partial partial partial full full partial partial partial partial full full full full full full full full full partial partial none none none partial partial partial partial partial partial partial partial partial partial partial partial]
16,9.883044564507749,1,2,partial,3.680863410626037,1.8404317053130186,1,[full full partial partial partial full partial full full partial none none partial partial partial partial partial partial partial partial partial full full full full none full partial full full full full full full full partial full partial full full full full full none partial partial partial partial partial partial partial partial full partial full partial partial full partial full partial partial none none none none none none partial partial partial partial partial partial partial partial partial partial]
176,8.268679227039991,1,4,partial,3.1992592671388045,1.5996296335694022,1,[partial none partial partial full full full partial full full full full full full full partial partial partial partial partial full full full full full full full none none none none none none none none none none none none none none none none none none none none partial none none none none full none partial partial partial none partial partial partial partial partial partial full partial full full full none full full full none full full full full full full full full full full full partial partial partial none none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
71,3.7912694067840977,1,4,partial,0.44603169491588934,0.22301584745794467,1,[partial none none full full full none none none none partial partial full partial full full partial partial partial partial partial full partial none full full full full full full partial partial none partial partial partial partial partial partial]
198,3.569319062257409,1,5,partial,0.4199198896773423,0.20995994483867114,1,[partial partial full full full full full full full full full full full full partial partial full full full full full full full full full none none full full none partial full full full full full full full full full full full full full full full full full full full full full none partial partial partial partial partial partial partial partial partial partial full full full full none full partial full full partial none partial partial partial partial partial partial]
172,6.738354200005212,1,4,partial,2.7341181873933698,1.3670590936966849,1,[full partial none partial full full partial full full full none none none partial partial partial partial partial partial partial full partial full full full full full full full full full partial full full full full partial full full full full full full full full full full partial full full partial none partial partial partial partial partial partial partial partial]
40,6.819609431028045,1,4,partial,0.8023071917438062,0.4011535958719031,1,[full partial none full full partial full partial partial partial full partial partial partial partial none partial partial partial partial partial full full none none none partial full partial partial none none none full full full full partial none partial full partial none partial full partial none full none partial partial full none partial full partial none none none none none partial partial partial full partial partial partial full partial full partial full full partial none partial partial partial partial partial partial partial partial full partial partial]
18,11.553188665817622,1,5,partial,4.1578498107019835,2.0789249053509917,1,[none full none full full none none none full full partial partial full full partial partial partial partial partial partial partial partial partial full none none full full full full full full full full none partial partial partial partial none partial partial partial partial partial partial partial partial partial partial full partial partial partial partial full partial partial partial full partial partial partial full full full full full full partial full full full full partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial]
