who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
26,6.285101318345143,1,6,partial,2.6528588477197625,1.3264294238598813,1,[full none full full partial full full partial none none full none full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full none full full full full full full none full full none full none full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full none full full full full none full full none full none full full full full full partial full none none none full none full full none none none none full full full full full none full full full none full none full full full full full full full full full full none full full none full full full full full full full full partial full full partial full full full full full full full full none full full full none full full full full none full full full full full partial none full full full full full partial full partial]
54,9.696700831734713,1,6,evade,4.226595900464577,0,1,[partial full partial full full full partial partial none none none none none none full full full full full full full full full full partial none full full partial full none none none none full none none none full full full full none full none full full full full none full full full full full full none full full full full full full full full full full none full full full full full full full none full full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full none none full full full full full full full full full full full full full full full none full full full full full full full full full none none none full full full full full none full full full full full none]
101,17.475747129670264,1,5,pay,3.3689367824175664,3.3689367824175664,0,[partial none partial none full none none none full none none full full full full full full full full full full full full full full full full full full full partial none full full full full full full full full full full full none full full full full full full full full full full full full full full full full full full full full none full full full full full full full full full full full full full full full none none none none full none full partial none none full none none none none none none full full none none full none none full full full full full full full full none full full none none full full full full full full full none full full full none full full none full none full full full none full full partial none full full full full full none full full full full none full full full full full full none full full full full full full full]
31,7.848161486214828,1,4,evade,3.540969142458979,0,1,[partial none none none full full partial partial full partial partial partial full partial partial full partial partial none partial none partial none partial none full none full none none none none none full none none none none none full full none none none none none none none none none none none full full full full full full full full full none full full full full full full full full full full full full full full full full full full full full full full partial full full partial full full full full full full full full partial full full full full full full full full full full none full full full full partial full full full partial full partial full full full partial none none none none none full none full full none none none full full full full full full partial full full full full full full full full full full full none full full full full full full full full full full none none full partial none full full full full full none partial full full full partial full full full partial full full full full none partial partial full full full full full none full full none full partial full full full full full none]
102,4.524112073592772,1,3,evade,2.5072848144060926,0,1,[partial none partial full partial partial partial none none none full full full full full full full full full full full full full full full full full full full full full full full partial full full full none full partial full full full full full full full none none none full none none none none full full none none none partial full full full full full full full none full full full none none full full full full full full full full full full none partial partial none full none none full full none]
97,9.398758166075517,1,5,evade,3.954940873066839,0,1,[partial none none none none none full none none full full full full partial none full full full full full full full full full full none full full full full full full full full full full full none full full full full none none none full full full full full full full full full full full full full full full full full partial full full full full full partial full full full full full full full full full full full full full none full full full full full full full full full full full full partial partial full full full full full full full full full full full partial full full full full full partial full full full full full full full full full full full none full full full partial full full full full full full none full none full full full full none partial full full full full full full full full full full full full full full full none]
28,13.565494879746865,1,6,partial,4.732996491520704,2.366498245760352,1,[partial none partial none none none full full full full full full full full full full full full partial full full full full full partial full full full full full full full full full full full partial full full full full full full full full full full full full full full none full full none none none full full none none none full full full full full full full full full full full full full full none partial full full full full full full full full partial full full full full full full full full partial full full full full full full none full full full full full full full partial full full none full full partial full full none full full full full none full full full full full full full full full full full full full full full full full full full full none full full full full full full full none none full full full none full none none full full partial full full full full none full partial]
68,7.4344750779896565,1,1,evade,3.4781551773634876,0,1,[partial none full none full none partial partial full partial none none full full none full full full full partial full full full none full full full full full full none full none none none full full none none none none none full none none none none full none full full none full full full none none partial partial full none full full full full full full full full full full full full full full full full full none full full full full none full full full full full full full full none full none full full full full partial full full partial none full full none full none full full none none full none full full full full full full full full none]
131,10.98085204963073,1,6,evade,4.116013183210244,0,1,[partial full full partial none none none none none none full full none full full partial full full full partial full full full full none full full full full none none none full none full none full full full full none full full full full none full full full full none full full full none full full full full partial none none full full full full full full none none full full full full full none full full full full full none full partial full none full full full full full full full full full full full full full full full full full none full none partial none full full full none full full none]
182,10.432480868821226,1,5,evade,4.477451244573308,0,1,[full none partial full full partial none none none none full none full full full none full full none full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full none full full full full full full full full full full full full full full full full partial full full full none full full full full none full full full partial full full full full none full full none full none none none full full full full full full full full full full partial full full none full none none full full full full full none partial full none full partial full full full full full full full full full full full full full full full full full full full full none partial full none full full full full full full full full full full full full full full none partial full full full full full full full full full full full partial none]
124,7.831717883543044,1,6,evade,3.610472175421961,0,1,[partial none partial none none full none full full full none none none partial none none none none none none none none none none none none none none none none full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full none full full full full partial full full full full full partial none full full partial full full full partial full full full full full full none full full full full full full full full full none full partial full none none none none full none none partial none none none none none full none full full full full full full full full full full full full full full full full full full full full none none full full full full full full full full full full full full full full full full full full full full none full full full full full full full full none full full full none full full full full partial full full full full full partial full full none none none full full none full full full none full full full full full none partial partial full partial full full full full full full full none full full full partial full full partial full full full full full full full none full full partial full none none]
67,12.160754180079396,1,3,evade,5.050413514754198,0,1,[partial none none full none none full full full full none none full full full full full full full full full full full full full full full partial full full full full full full full full full full partial partial partial full none full full full full full full full none full none none none none none full full full full full none full none full full full full full full full full full full none full full full full partial full partial full full full full full none full full full full full none full full full full full partial full none full full full full full partial full full full full full full full full full full full none full full full full full full full full none full full full full full full partial full full full full full full full full full full none full full full full full full full full full full full full full full full full full partial full full full full full full full full full full none partial full full full full full partial full full full full full full full none none full partial full none]
110,11.523640108835844,1,6,partial,4.14956302724784,2.07478151362392,1,[full none partial full none partial none full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full none partial full none full full full full full full full full full full full partial none full none none full none none none none none none none none none full none none full full full none none full none full none full full full full full full full full full full full full full full full full full full full none full full full full full partial full full none full full full full none full full full full full full none none full full full full full full full none full full full partial]
34,11.145732388457002,1,5,partial,4.04163667465165,2.020818337325825,1,[full full partial partial partial none full full full none none full full full full full full full full full full full full full full full full full full full full full full full none partial full full full full none full full full full full full full full full full partial full full full full full full full partial partial full full full full full full full full full full full full full full none full partial full full full full full full full full full full full none none none none none none full full full none full full full full full full none full full full full full none full partial full full full partial full full none full full none full full full full full full none full full full partial full full full full full full partial full full full full none full partial full full full full none full full full full full full full full full full full full full full full partial]
117,10.549799799489941,1,5,partial,3.228514228425698,1.614257114212849,1,[partial full partial none none full full none full none full none full full full full full full full full full full full full full full full full full full full full full full none full full partial full full full full none none full none full none full full none full none full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full none none none none none none full none full none full full none full full full none full full full full full full full full full none partial full full full full full full full full full full full none full full full full full full full full full none full full full full full full full full partial full full full full full full full full full full full full full full full full none full partial full full full full full partial]
138,9.521372998199944,1,4,evade,4.173038455941817,0,1,[partial full partial none none none full none full none none full full full full none full full full full full full full full full full full full full full full full full full none none none full full full full none full full full full partial full partial none none none none full none full full none full full full none none full full full full full full none full full full full partial full full full none partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full full full full full full full full full full full full full full full full full partial full full partial full full full full full full none full full full full none]
157,26.506073166505317,1,4,evade,4.501214633301063,0,0,[partial none partial none full full full none full none full full none full partial full full full full full full full full partial full full full full none full full none full full none full full full full full partial none none none full full full none full none full none none none full partial full full none full full full full full full full full full full full full full full none full full full full full none full full full full full full full none full full full full full none full full partial full full full full partial full full full full full full full partial full full full full full full full full full full full full full full none none none full full full partial partial full full full full full full full full full full full full full full full full full full full none full partial full none full full full full full full full full full none none]
88,19.025813083775375,1,3,pay,3.756453270943844,3.756453270943844,0,[partial none partial partial none partial partial partial none none full none none full none full full full full full none none full full full full full full none full none none none full full none full none none none full none none none full none full full full none full full full full full none full partial full full full full partial none none full full full none none full full full full full full full full full none full none full none full full full full full full full full full full none full full none full full full partial partial full full partial full partial full partial full full full full full full full full]
137,6.292544163971849,1,3,evade,2.7641801947532163,0,1,[partial full full full partial full none full full full none full none full full full partial full full full full full full full full full full full full full full full full full none partial full full partial full partial full full full full full full full full partial full partial full none full none full none none full none none none none full full none none partial none none full none none none full none none full none none none none none full full full full full full full full full full full none full full full full full full full full full full none full full full none none full full full partial full full full full full full full full full full none full full full full full full full full full partial full full full full partial partial full none full full full full full full none full full partial full full full full none full full full full full full full none full full none]
66,8.733385223152915,1,4,evade,3.765056964930746,0,1,[partial none partial partial full partial none partial full partial partial none none full none full full full full full full partial full full full full full full full full full full full full full full none full full none full full full full full full full full full full full partial full full full full full full partial full full full full full full full full full full full full full full full full none partial full none full full full full full none full full full full none none none none none none none none none none none none none full full none none none partial full full full partial none full full partial full partial none none full full none full none partial none full full full full full full full full full full full none]
79,4.500594763448191,1,5,evade,2.4991948632051777,0,1,[partial none full none none none full none none full full full full full full full full full full full full full partial full full full full full full full full full partial full none full full none full full full full full full full full full full full none full full full full full partial none none none none full full full full none full full full full full full full full full full full full none full full full full full none full full full full full none full full full full full full full full full full full full full full none full full full full full full full full full full full none full none full none full full full full full full full full full full full none full full full full full full none full none full none]
