who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
100,6.212419065852195,1,5,partial,2.595918187930252,1.297959093965126,1,[none none none none partial full full partial full full partial full partial full partial full full partial full full partial full full full full partial full none full none full none full full full full partial full full none full partial partial full full full full partial partial full partial full full partial full full full full full full full full full full full full partial full full full partial full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full partial full full partial]
101,10.887191518514612,1,6,pay,0.7652435020571792,0.7652435020571792,0,[none none none full full partial full full partial full partial full full full full full full full full full full full full full full full full full full full full full full full full partial full full full full partial full full full full partial full partial full full full partial partial full full full partial full full partial full full full none full full full full full none none partial partial full full full full full full full full full none none full full partial full full partial full full full full partial partial full partial full full full full full full full full full full full full partial partial full partial full partial full full]
87,5.5627982686343636,1,4,evade,2.7541531745057255,0,1,[full partial none none partial full full full full full partial full full partial full full partial partial full partial full none full full full full full none full full full none full full full full full full full none partial partial full full full full full full partial full full full full full full full full full full full full full partial full partial full full full full full full full full full full full full partial full full full partial full partial full partial full full full full full full full partial full partial full full full full full full full full full full full partial full full none]
6,9.875650615020868,1,6,pay,0.6528500683356522,0.6528500683356522,0,[full partial full partial none full partial partial partial full partial full full full full full partial full full full full full full full partial none none none full full partial full full none full partial full partial full partial full full full full full full full partial full full full full full partial full partial full full partial full full full partial partial full full full partial full]
177,5.732958806571077,1,4,evade,2.868751132824922,0,1,[full partial none full none none partial full partial full partial full partial full full full full full partial full full full full partial full partial full full full none partial none partial full partial full full full partial full full partial full full full full partial full partial full full partial full partial full full full full none]
123,4.331717839764978,1,5,evade,2.4260879985747823,0,1,[full partial full full none none none full full full partial full partial full full full full partial full full partial full partial partial full partial full full partial full full full full partial full full full partial full full full full full full full full partial full full partial partial full full full full full full partial full full full full full partial full full full full full full full full partial full full full partial partial full full partial full partial partial partial full full full full full full full full full full partial partial full partial full full partial full full none]
143,6.9857393338149025,1,5,evade,3.32856972135314,0,1,[full partial none none full partial full full partial full partial full full full partial full full full full partial full none full full full full partial partial full full partial full full none full full none full full full partial partial partial full partial full full full full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full full full full full full full full full full full partial partial full full full full none]
90,4.247334881477776,1,4,evade,0.7809175198287526,0,1,[none partial none full full partial partial partial full full full full full full full full partial full partial full full partial full full partial full full partial full full full full full full full full full full full full full full partial full full full full full full partial full full none full full full full full full full full full full full full full partial full full full none none full full full full full full full none full partial full partial full full full full full full full full full full full full full full full full partial partial full full full full full full partial partial partial full full full partial full partial full none]
196,6.900899297066957,1,4,evade,3.3002973792141876,0,1,[full partial none none full full full full full full full partial partial full full partial partial full full full partial full none none full full partial full full full full full none full full partial full full full full none full full partial full full full full full full full full full full full full full full full full full full partial partial partial full partial full full full full full full full partial full full full full full full partial full full full full full full partial partial full full full full full full full full full full full full full full full full full full partial full full full full full full full full full full partial full none none]
47,8.729386614106211,1,4,evade,3.834710851756107,0,1,[full partial partial none full full full full partial partial full full full full partial full full full full full full partial full full full full full full partial full partial full full full full full full full full full full full full full full full full full full full full full partial partial full partial full full full full full partial full full full none full full full full full none full partial partial full full full full full full full none partial full partial full full full partial full full partial full full full full full full partial full full full partial full full full full full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full full full full full full full partial full full full full none none]
