who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
165,6.261044866694227,4,5,pay,0.6956716518549141,0.6956716518549141,0,[partial full none partial full full full full partial full partial full partial none partial partial none partial partial partial partial full full full full none none full partial partial partial partial partial none partial partial none none full full none none partial none full partial partial full full none full partial none none none full full partial partial full partial partial full partial partial partial none full none none none partial partial partial partial full partial full full none partial full none none partial none partial partial partial partial partial partial partial partial none full partial full partial full partial full full full none full none none full partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial none partial none none none partial partial none none none partial none partial partial none partial none partial none partial none none full none partial partial partial partial partial partial partial partial full partial none partial full full full full full full full full full full full full full full full full full full full full full full partial partial full full full full full full full full full partial partial full full full full full full partial full full full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full full none full partial full partial full full full full full full full full none none full full partial partial full none full none full full none full partial full full full none full full none partial full full full full none full none none full none full full none none none partial partial none partial partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
138,13.066032706171601,2,6,pay,2.7665081765429007,2.7665081765429007,0,[full partial none partial none partial none full full partial none partial none full partial partial none partial partial partial full full partial partial none none full none none full full none none partial full partial none partial none full none none none none none none none full none full none none full partial none full none full none none none none partial partial partial partial partial full partial partial partial partial partial none none none none none none none full full full partial partial none partial none partial none partial partial none partial none none partial partial partial none partial partial none none partial full none none full full partial partial partial full partial partial partial partial partial none partial partial none partial partial partial partial partial none full none partial none partial partial none partial partial partial none none partial partial partial partial partial none partial partial none none partial partial partial none full full partial full full full full full partial full full full full full full partial full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial partial full partial partial partial full full full none full full none none full full none full full full full partial full full full full none full full partial full full none none partial none full full none full full full full partial none none full full full none full full none full full none full full partial partial full full full full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
182,15.78606282403703,1,3,pay,3.196515706009258,3.196515706009258,0,[full full none none full full none partial full full full none partial partial full none none none partial partial partial partial partial partial partial partial partial partial partial none full full full full none none none none none full none full full full full full full partial none partial partial none none none none none none none partial partial none partial full none full partial partial none none partial none none partial full none full full partial full partial partial partial partial full none none none partial partial none partial partial none partial none partial none none partial partial none partial partial partial none partial full partial partial full full full full none none full partial full full full partial partial partial partial partial partial partial partial partial partial partial partial none none partial none partial partial partial none none partial partial partial none partial none partial partial full partial partial none partial partial full partial none full partial full full partial full full full full partial full full partial full full full full full full full full full full full full partial partial full full full full full full partial full full partial full full full full full full partial full full full partial full full full partial full full full full full full full partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full partial full partial full none none none full partial full full full none none none none none full partial full partial none full full full full none full none none none full full none full none none full none none none full none none full none none full full none none full full partial partial partial full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
132,10.114204310272722,3,4,pay,0.9015782566969692,0.9015782566969692,0,[full partial partial partial full full partial partial partial full partial full none full full none full none partial full none full partial partial partial full full none full full full none none none full partial none partial partial none partial none full full none none full full none partial none partial full full full full none partial partial none none full full partial full full partial full full none partial partial partial partial partial partial partial partial partial partial none none partial partial none partial partial none partial partial full partial partial partial partial partial partial partial partial none partial partial partial partial full partial none partial none full none none full full partial partial full partial partial partial none partial partial none partial partial partial none none partial partial none none none partial none none none partial partial partial partial partial partial none partial none partial partial partial full partial partial partial partial partial full full full full full partial full full full full partial full full full full full full partial full full full full full partial full full partial full full full full partial full full full partial full full full full partial partial full full full partial full full partial full partial full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full partial partial partial full none full full none none full full full none full full none full none none full full full full full none none none full full full none none full none full full none full none full full full full none full full full full full full partial full full full full partial none full partial full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
192,10.038426610700146,3,6,pay,2.009606652675037,2.009606652675037,0,[full full partial none full none partial full partial none none partial full partial partial none partial partial partial partial full full full none full full full full full none full none full none full partial full partial partial partial partial partial none none full none none none full none none partial partial partial full none partial none none partial partial partial none partial full partial full partial none partial partial partial partial full partial full full partial none partial none full none partial none partial partial partial partial none none partial partial partial partial partial none partial partial none full full none partial partial partial none full full partial full none full partial partial partial none partial none partial none none partial partial partial none partial none partial partial partial partial partial partial partial full full none partial none none partial partial partial full full full full partial partial full full full full full partial full full full full full full full full full full full full full full full partial full full full full full partial full full partial full partial full full full full full full partial partial full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full partial full full full full none full full full none full full full none full none full none full full full full full none full full full none full full full full full none none full full full none partial none none full full full full none full full none full none full full full full full full none full partial full partial full full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
103,10.679458080283203,2,1,pay,2.1698645200708007,2.1698645200708007,0,[none full none partial full full full full none none none none partial partial full partial partial partial partial full full partial none full full full full full full none none full full full full none full full full partial none partial partial none none none none full full full full none full none partial none none full partial full none partial full partial none none partial partial partial full full partial partial full partial none none none none partial full full partial partial full partial partial none none partial none partial none none none partial partial none partial none none full none none full none full none partial partial partial none partial partial partial partial partial partial partial none partial partial none none partial none partial none none none none none partial partial none partial none none partial none none partial none partial full partial partial none none partial none full partial full partial full full full full full full full full partial full full full full full full full partial full full full full full full full partial full full full full partial full full full full full full full full full full full full partial full full partial full full partial full full partial full full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full none full none full none none full none full full full full full full partial full partial full full none full partial full none full full full full full full none full partial full full none full none none full none full full full none partial partial partial partial full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
73,10.292726036315834,3,3,pay,2.0731815090789585,2.0731815090789585,0,[full partial none none partial none partial partial full full none none partial full partial none partial full partial none full partial partial full none none full full partial none partial full none full full partial full partial partial none full none none none none full full none none full partial partial partial none none partial none partial full partial partial full partial partial full partial none none partial partial partial none none none full partial full partial partial partial partial partial partial none none partial partial none partial partial partial none partial none partial full partial none full full full none partial none partial partial none full none partial none none partial partial partial none partial partial partial none none partial partial partial partial partial partial partial none partial none none partial partial partial partial partial full partial none none full partial full full none full none full partial full full full partial full full full partial partial full full full full partial full partial full full full full full full partial full full full partial partial full partial full full full full full full full full full full full full full full full partial full partial full full full full full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full none full partial partial full full none none full full full partial full none none full none none none none full none full full partial full full partial none full full none full full full full none full none none full none none full full partial full full full partial full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
115,16.338941266485588,1,2,pay,3.0847353166213973,3.0847353166213973,0,[full partial none none full partial partial partial full full partial full full full full full none partial full none full none partial none partial partial partial partial partial full none partial partial full full none none partial none full full full full partial partial full full none none partial none none none none none none none full full full full none none none partial full full none none none none partial partial none none partial partial partial none full none full none none partial partial partial partial partial partial partial full full partial partial partial partial partial none partial none partial partial partial partial partial partial partial full none partial full full full none full partial full full partial partial none partial partial partial partial partial partial full partial partial partial none partial none partial none partial none none none none partial partial partial partial partial partial none none partial partial partial partial partial none full partial full partial full full full full full full partial full full partial full full full full partial full full full full full full full full full full partial partial partial full full partial partial full full full full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full none full full full full none none partial full full full full full full full full full none full none full none none none full none none full none none full none full full full full full full none full full full none partial none full full full none full full full full full full full full full partial full partial full full partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
153,10.062771194015465,3,5,pay,2.0156927985038666,2.0156927985038666,0,[partial partial full full full none partial full partial partial full none partial partial partial none full partial partial full none none partial full full none full full none none full full full full full none partial partial none none none none none partial none none none none none full none full none none none partial full full partial full full partial partial none partial none none none full partial full partial partial full full full full partial partial partial none partial partial full partial full none partial partial partial none none none partial partial partial partial partial none partial partial partial full none full none full partial partial partial none partial partial none none partial partial partial partial none none none none none partial none partial partial none partial none none none partial none partial partial full none none partial none partial full partial partial full partial full full partial full full full partial full partial full full full full full full full full full full full full partial full full partial full full partial full full partial full full partial full full full full partial full full partial partial full full full partial full partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial partial full partial full partial full full full full none partial full full none full partial none full full partial full full none full full none none none none full partial full full none none full full none full full none full partial full partial full full full none partial none full none full full full full none partial full partial partial partial partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
62,17.09136346336,1,2,pay,3.52284086584,3.52284086584,0,[partial none full full full partial partial partial none none full none partial none partial none none partial partial partial partial partial partial none partial full full full full none full full full none full none partial partial full partial partial none none none none none partial none partial partial partial full partial none none partial none partial full none full partial full partial partial partial full partial partial full partial full partial full partial partial none none partial full none partial full partial full partial partial partial partial full none partial partial partial partial none none none partial none none partial none partial full none partial full none none partial partial partial full partial full partial partial partial partial partial partial partial partial partial none none partial partial none partial none none none none partial partial none none none partial partial partial partial partial partial none none none partial full partial full partial full partial partial full full full partial full full full partial partial full full full partial full full full full full full partial full full full full full full full partial full full full full full partial partial full full full full partial full full full full full full full full full full partial full partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial partial full none full full full full full partial none full full none full none none full none full none full full none none partial full none none full full none none none full full partial full none none none none full none full none full full full partial full full full full full partial full partial full full partial partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full]
