who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
40,1.6179271793482333,1,3,partial,0.1903443740409697,0.09517218702048486,1,[none none none none partial partial partial partial partial partial none full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
142,4.659039172791989,1,2,partial,0.9010586995825108,0.4505293497912554,1,[full none none partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
137,1.0841647502123688,1,6,partial,0.12754879414274542,0.06377439707137271,1,[none none none partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial]
107,1.6363238170197314,1,3,partial,0.5454492291119334,0.2727246145559667,1,[full full none full full full full full full partial full full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial]
126,2.645910823986708,1,4,partial,0.3112836263513774,0.1556418131756887,1,[partial none full full full full full full full full full full full partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial none partial partial none partial partial none partial none partial partial partial partial partial partial partial partial partial partial full partial partial partial none partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial]
35,8.137103113861704,1,1,partial,0.9573062486897252,0.4786531243448626,1,[full partial full full full full full full full partial none partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial partial]
192,30.802522991526253,1,6,partial,5.956116220339168,2.978058110169584,0,[none full full full full full full full full partial partial partial partial partial partial partial partial partial partial partial none full partial partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
28,2.918293225493078,1,2,partial,0.6962693174490417,0.3481346587245209,1,[full none full none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial none partial partial partial partial]
183,3.7407144848716958,1,4,partial,0.44008425692180975,0.22004212846090487,1,[full full partial full full full none full full full partial partial partial partial none partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial]
44,0.9008538985145478,1,5,evade,0.11260673731431957,0,1,[none full full full full full full full full full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none]
120,5.203111851543633,1,2,partial,0.6121310059419204,0.3060655029709602,1,[full none full none full full full full full partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial full partial partial partial]
58,5.606987243606182,1,2,partial,0.6596455580713155,0.32982277903565776,1,[full none none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial]
24,3.8968135523671936,1,2,partial,0.45472211240466076,0.22736105620233038,1,[full full none none partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial]
146,15.844735135482873,1,4,partial,10.278945510827944,5.139472755413972,1,[partial full full full full full full full full full full partial partial partial partial partial none partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial]
118,1.8130490768778245,1,2,partial,0.2132998913975048,0.1066499456987524,1,[full none full full full full full full full full full full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial]
5,2.9080701482609754,1,3,partial,0.34212589979552205,0.17106294989776102,1,[none partial full full full full full full full full partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
134,4.51119945762052,1,5,partial,0.5307293479553552,0.2653646739776776,1,[full none none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial full partial partial partial partial partial partial partial partial]
153,1.4918087217873353,1,3,partial,0.1755069084455699,0.08775345422278495,1,[full partial full none partial partial none partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
119,7.443597537413817,1,2,partial,2.9838841477233293,1.4919420738616647,1,[full none partial full full full full full full full partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial none partial none partial partial full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
62,2.5737161598796883,1,6,partial,0.302790136456434,0.151395068228217,1,[partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
181,1.5271382379266634,1,4,evade,0.5658833405540226,0,1,[partial partial full full full full full full full full partial partial partial none partial partial partial partial none partial partial partial partial partial none partial partial partial partial partial none partial none]
168,5.141837093593711,1,6,partial,0.9578616900856609,0.47893084504283046,1,[partial full none partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial none partial partial none partial]
52,0.9252458649978501,1,2,partial,0.10885245470563064,0.05442622735281532,1,[none full none full full full full full full full none full full none full none full full full full full full none full full full full full full none full none none full full full full full full full full full none none none full none full full full none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
102,0.7346107265571163,1,1,partial,0.08642499123431885,0.043212495617159424,1,[partial full none full full full full full full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial]
162,0.7942671635841798,1,3,evade,0.09928339544802375,0,1,[full full partial full full full full full full partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial none partial partial partial partial partial partial partial none]
189,4.653684538635094,1,2,partial,0.9004326328483176,0.4502163164241588,1,[full none partial full full full full full full full partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial]
54,0.79100022756741,1,4,partial,0.09305885030204925,0.04652942515102462,1,[partial partial full full full full full full full none partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
117,0.6728326650608943,1,2,partial,0.07915678412481215,0.03957839206240608,1,[partial none full none partial none partial partial none full full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
69,7.235126949159236,1,3,partial,2.9243155205264637,1.4621577602632319,1,[full partial full full full full full full full full none none partial partial partial none partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial none partial full partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial]
154,1.5226293416666505,1,3,partial,0.17913286372548937,0.08956643186274468,1,[none full partial none partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
93,2.818375831519789,1,4,partial,0.33153647665073793,0.16576823832536897,1,[full full none full full full full full full full partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial none partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
86,3.2750442150296477,1,6,partial,0.38529931941525275,0.19264965970762638,1,[full none none full full full full full full partial full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none none partial partial partial partial partial partial partial partial partial partial partial partial partial none partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
198,0.6068279389717637,1,6,partial,0.0713917221081937,0.03569586105409685,1,[full none full full full full full full none partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
105,3.6670894614699896,1,6,partial,0.3941982354501281,0.19709911772506405,1,[none full full full full full full full full full full partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial]
172,1.0081134383280748,1,2,partial,0.1186017808532405,0.05930089042662025,1,[full none full full full full full none partial partial partial partial partial partial partial partial partial none partial partial none partial partial partial partial none partial partial partial partial partial partial partial]
128,4.810790124077605,1,2,partial,0.5659755085917366,0.2829877542958683,1,[full partial none partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
166,0.9017337931295805,1,5,partial,0.10608652847903154,0.05304326423951577,1,[full partial none full none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial none partial partial partial partial]
147,4.494236831869727,1,6,partial,2.1411951990711042,1.0705975995355521,1,[none none none partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial]
42,2.0130311785443027,1,2,partial,0.23682719747580033,0.11841359873790017,1,[full none none none partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial]
4,9.75603618391139,1,6,partial,2.7874393951072576,1.3937196975536288,1,[full partial full full full full full full full partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial partial partial]
191,0.42690542000007303,1,5,partial,0.05022416705883336,0.02511208352941668,1,[none none partial partial partial partial partial partial partial partial none partial partial partial partial partial partial none partial none partial partial partial]
