who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
122,8.616116619674752,4,4,evade,0.7616116619674752,0,0,[full none partial none none partial full full full full partial full none partial full partial none none none partial full partial partial none partial full none partial partial full full full none full full full full full partial partial partial partial none partial partial none partial partial full partial partial none partial none none none full none full none full none none partial none none none partial none none full none partial partial partial full partial full partial partial partial partial partial full full full none partial full none full none partial partial none partial partial partial partial partial none partial none partial partial none partial none none none none none full partial full partial full partial partial full full partial full full partial full full partial partial partial full full full full full full partial full full none none full none full none none full full full none partial partial full partial partial none full full none full none full full full partial full full partial partial full full partial full full full full full partial full partial full partial partial partial partial full partial partial full partial partial partial full partial partial partial partial full full partial partial partial partial partial partial partial partial partial partial partial full full partial full partial partial partial partial partial partial full partial full partial partial full partial partial full partial full full partial partial partial full full full full full full partial none full full full full full full full none none none none full full none none none none full full full full none full full full full full full full full full none none full full full none full full none none full none none none none full full full full none full full full full none full full partial partial none full partial full full full partial partial full full full full full full partial partial partial full full full full full full full full full full full full full full full full partial full full full full full full partial full full full partial full full full partial full full full full full full full full full full full full full full full partial full full full partial full full full full full full partial full full partial full full full full full full full full full full full full full full full full full full full full full full full partial full full full full full partial full full full full none full full none none full full full full none partial partial full full full none full full full none full none full none full full none full full none full full full full full full full none full full none full full none none full none none partial none none full none full full full none none none none none none none none full none full none full none none none full full none none none none partial none none none partial none none partial none none none none none partial none none none none none none none full none full none none none full full none none none full full full none full none none full full none none none none none none none none none full full none full none none none none full none none none none none full none none none full full none none none none none full none none none none full none full none none none none full none none none none none none full none full none full full none full full none none none]
152,14.179111506157106,2,4,pay,2.7947778765392766,2.7947778765392766,0,[full none partial full full partial full none full full partial partial partial none none partial partial none none none full partial partial none partial full full partial none none none partial partial none partial none none none none full full full partial partial none none full partial partial full partial none none none none none none partial none none partial none partial none partial partial partial partial full none full none full none partial full full partial partial full full full full partial partial partial partial partial none partial partial partial none partial partial partial partial partial partial partial none partial none partial none none none none partial full none none none full partial full full full full full full partial partial partial partial full partial full full partial full partial full partial partial full full full full full full full full none none none none none none full none none partial partial full none full partial full full full none full partial full none full full full partial full full full partial full partial full partial partial full partial full partial partial full partial partial partial partial partial partial partial full partial partial partial partial partial partial full partial partial partial partial partial partial partial partial full partial partial partial full partial full full full full full full none partial partial full partial full none full full partial partial partial full full none none full full full full full full none full full none none full none full full full none none none partial none full full none none none full full full full full full none partial full partial full partial none full full partial full full partial full full full partial full full partial full full full full full full full full partial full full partial full full full full full full none full full full full full full full partial full full full full full full full full full full full full full full full full full full full full full partial full partial partial full full full full full partial partial full full full full full partial full partial full full full full full full partial full full full full partial full partial full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full none none full full full full full none full none full none none full full none none none full full partial full full full none full full full full full full full full full full full none none none full none none none none full full none none none full full none none none none full none none none none none none full full full none none none none none full none none none none none none none none none none partial none none none partial partial none partial partial partial none none none full none none full none full none none none none none none none none none full full full none none none none none none full none none none none none none none none none none none none none none none none full none none full none none full none none full full none none none none none none full none full full none none none none none full none none none none none none full none none none none none none none none full full none none full full full full none full none none full full none none none none none full none none full]
10,6.556757043210229,2,1,evade,2.1855856810700764,0,1,[full full none full full partial full full full full partial partial none none none none full none partial full none none full partial full full none full full none partial partial partial full partial none partial none none none none full none full none full none partial partial partial none partial partial partial partial partial partial partial partial partial none partial full partial none partial none partial none full partial partial none none none none full full full full full full full partial partial none partial partial none none none full full full none partial full partial full partial none partial partial none partial none partial partial none none none none none partial partial partial none full full full partial partial partial full partial full full full full full full full full full full full full full full partial full full full full partial partial full full full full full full full full partial full full full full full partial none full partial full none none partial none none full full full partial full full full full full partial full full full full none full full full partial full full partial partial partial full partial partial partial full partial partial full partial partial partial partial full partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial full full partial full partial partial partial none partial partial partial full partial full none full none full full full partial full full partial full partial full full full full full full none none full none none none none full none full full full full none none none none full none full full full full none full full full none full full none full none full full none full full full full none full full none full none none partial partial partial full full full full full full full full full full full partial full full none full full full full full full full full full full full partial full partial full partial full full full full full partial full full partial full full full full full full full full full full partial partial full full partial full full full full full full full partial full full full full full partial full full full partial full full partial full full partial full full full partial full full partial full full full full full full full full full full full full full full full full full partial full full full partial full full none none full full full partial full none none full full none full full none full none none full none full full full full full full full full full full full full full full full none full full full full full full full full full full full full full none full none none none none none none full none none none none none full none none none none full none none none full full full full none full none full full none full none none none none none none none none none full none none none none none partial none none none none none none partial none none none none none partial none none none none full full none none full none none none full full full full none full none none full none none full none none none none none none none none none none none none full none none full none full none none full none none none none none none none full full none full none none none none none none none none none none none full none none none none none none none none none none none full none none full none none none none none]
54,10.425508347850528,1,4,pay,0.8250564830945031,0.8250564830945031,0,[full full partial none partial none full partial full full full full none full partial partial none none none none partial none partial partial full partial partial full partial full partial full full partial partial none full full full full none none none none partial none none full none partial none partial partial none partial full partial partial partial partial none none none full none none full full none none none full none none none none none partial none none partial full none full partial partial partial full partial partial partial partial partial full none none full partial none partial partial partial partial partial partial partial none partial none partial none none partial partial partial partial full partial full partial full partial full partial full full full partial full full full full full partial full partial full full full full full partial full full partial partial partial none partial full full full none full full full none full full none full partial none partial none none full full full full none full partial full full full full partial full none full partial full full partial full full partial full full full partial partial full partial partial full full partial full full full partial full full partial partial partial partial partial full full partial partial partial partial full partial full partial partial full full partial partial partial partial full full partial partial full full full full full full partial partial full partial none partial partial partial full full full full none partial partial partial full full full full full full full full full full none none full none full full none none none full full none full none full full full full none full none full full none none full full full full none none full full full full none full none full none full full none full partial none full none partial none partial full full full full partial full full full full full full full full full full partial full full partial partial full partial partial full full full full full partial partial full full full full full full full partial full full full full full full full partial full full full full partial full full partial partial full partial partial full partial full partial partial full full partial full full full full full full full partial full partial partial full full full full full full full full full full full full partial full partial full full full full full full full full full full full full partial full full full full full full full full full none none partial none full full partial full none partial full none full full none full full full full full none full full none full full full full full full full full full none none none none none full none full none full full none none none full none full none none none none none none none none none full full none none none full none none full none none none none none full full none none full none none none full none none none none none none full full none none none none none none none none none none none none none none none none partial partial none none partial none full full none none none none none full none none full none full full full full full none none none none full none none none none partial none none none none full none none full none none none none none none none none none full none none none full none full none none none none full none none full none none none full none none none none full full none none none none none none none full none full full full none full full full full none full full full none full]
69,9.973250371820537,1,3,evade,3.3244167906068465,0,1,[none full full partial full full full full full partial full partial none partial full partial none none none partial full full full partial none partial none partial partial full none none none full partial partial partial none partial partial partial partial partial none full none none partial full full partial partial none none partial full partial none none full none full partial partial full partial none full none full full full none none none partial none none full none none none full none full partial none partial partial partial partial full full full partial partial none partial partial partial partial none partial none full partial none none full none none none none none partial none none full full full full partial partial partial full partial partial full full partial full partial full full partial partial partial full full full full full full none full none full partial full full full full partial full full full full full none none full none full none full full partial full full full partial full partial partial partial full full partial full partial full partial full partial partial partial partial partial partial partial partial full full full partial partial partial full partial partial partial partial partial partial partial partial full full full partial partial partial partial partial full partial full full partial partial full partial full partial partial partial full full full full full partial partial partial full full full full full full full full full full full full full full full full none full none none none full full full none none full full none full full full full full none full full full none none none full full full full full full full none none none none full full full full none none none none none none partial full none full none full full full full partial none partial full full full none full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full full full partial full full full full full partial full full partial full full full partial full full full full full full full full partial partial full full full full full full partial partial full partial full partial full full full full partial full full partial full full full full full full full full full partial full full full full partial partial full none none none none full none none full full none full full full full full full full full partial full full none none full none full full full full none none full full full full none none full none none none none full full none none full none none none none none full full none none none none none none none full none none full none full full full full none none full full full none none none none none full full none full none none full none none none none none none none none none none partial none none none partial none partial none partial none none none none none none none none none none none full none none full full none none full none full none full full full none none none full none none none none none none none none none full none none none none full none none none full none none none full full none none full none none none full full full none full none none none full none none none none none full none none none none none none none none none none none full none none full none none full none none full none full none full none none none none none none]
105,18.719306310515563,2,1,evade,3.143861262103113,0,0,[full none partial full partial none full partial partial none partial full none none partial full partial partial full partial full none full partial partial full full partial partial full full none partial none none none none full none partial partial partial partial partial full full none partial none partial none none full partial partial partial none partial partial none partial partial partial full partial none none none none partial partial partial none none none partial none none partial partial full full partial partial full partial partial partial partial partial full full none full full full partial none partial partial partial partial partial partial partial none partial partial none none full none none none partial partial full partial partial partial full partial partial full partial full full full partial full partial full partial full partial full full partial full full full full full partial full full partial none none partial partial full full partial partial partial none full none full none none partial full full full full full partial partial partial full full full full full full full full partial full partial partial partial partial partial full partial full partial full partial partial full full full partial partial partial full partial partial partial full partial partial full partial full partial full partial partial partial partial full none full full full partial partial partial partial full none full full full partial full partial full partial full full full partial full partial full full full full full full full full full full full full full full full full full none full full full none full none none none none none none full none none full full none none full none none none none full full none full none partial none none partial partial full full full full full full full full full full full full full partial full full full partial full partial full partial full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full full partial full full partial full full full full full partial full full full full partial full full full full partial full full partial full full full full partial full full full full full full full partial full full partial full partial full full full full full full full full full full full full full partial full full full full full none none full full none full full full full full full full full full full full none none full none full full none full full full none none none full full full full full none full none full full full none none none none none none none none none none full none none none none none none none none none none none full none none full full none full full none full none full none full full none none full none none full full none none none none none none partial none none partial none none partial none none none none none none none partial none none none partial none none none none partial none none full none none none none none none full none full full full full none full full none none full full none none full none none none full full none full none full none none none full none none none full none none none full none full none none full none none none full none none full full none none none full none full full none none none none none none full none none full none full none none full full none none full none full none full none]
154,6.468144164460153,2,3,evade,2.156048054820051,0,1,[partial none full none none full full partial full full partial full none none none none partial partial partial none full none none partial none full full none none none none partial partial partial partial partial full partial partial full none partial partial partial partial partial none partial full full partial none none none none none none full partial partial none none none full none none none none none none none partial partial full partial full partial none none none none partial none partial partial none partial partial partial partial none partial none none partial partial none full partial partial partial partial partial full full full full full full partial full partial full full partial full partial full full full full full full partial full full full partial full full full full full full full partial full full partial partial partial full full full none partial partial none full full partial partial full none none partial partial full full partial full full full full none full full full full partial partial full full full partial partial partial partial partial partial full partial partial full full full partial partial partial partial full partial full full partial partial partial partial partial partial none partial full full partial partial partial full full partial full full partial partial partial full full partial partial partial full full full full full full none none full none none none none full full full none none none none full none full full full full none none none full none full full full none full none full full full full full full full full full partial full partial full full none full full partial partial partial full full full full full full full full full full full full full partial full full full full full full partial partial full full full full full full full full full full full full full full full full full full full full full full full full full partial partial full full full partial full full partial full full partial partial full full full full full full full full full partial full full full full full full full partial partial partial full full full full full full partial full full full full full full full full full full full full full full full full partial full full full full full full full none full full none partial full full none full full full none full full full none full none full none full none full none full full none full full full full none full none full full full full full none full full full full full full none full none full full none full full none full none none full none full none none none none none none none none none full none none none none none none none full none full none none none none full none none full none none none none full full none full none none none none none full none none none none partial none none none none none none partial none none none none partial partial none partial partial none none none partial partial none none full none full none full none full full full full full full full full none none none full full full full none full full none none none none none none full none none full none none none none none full none none none none full none full none none none none none none none full full none none none none none full full none none none none none full none none full none none none none none none full none none full none none full full none none none none none none none none full full full none full none full full full none full full full none none full full full full full none]
47,15.131556743455938,1,2,evade,2.426311348691188,0,0,[partial full full full partial full full full full full partial partial none partial full none none none none none partial full none full full partial none none full full full none none none partial partial full partial partial none partial full partial none none partial partial partial none partial full partial partial partial none none none none full none none partial none full partial none none none full partial none partial partial none partial none none partial partial full full partial full none partial none partial partial partial partial partial none none partial partial none none none none partial partial full partial full partial full partial full full partial full partial full partial full partial partial partial full partial partial full partial none none full partial none partial partial full none none full full full full none full full full none none partial partial none full full none full full full partial full full partial partial full full full full full partial partial partial full full partial partial partial partial partial partial partial partial full partial partial partial partial full partial full partial full partial partial full partial full full partial partial partial full partial full partial full full partial partial partial partial partial none partial partial full partial partial partial full partial partial partial partial partial full partial partial partial partial full partial full full full full full full full full full full full none full full none none full full full full full none none full full full full full full none none none none full full none none none full full none full none full none none none none full partial partial partial full none partial full full full full full full full full full full partial full full partial full full partial full full full full full partial full full full full full partial full full full partial full full full full full full full full full full full full full full full full full partial full full full partial full full full full partial full full full partial partial partial full full full partial full full full full full full full full partial full partial full full full full full full full full full full partial full full full full full full full full full full full full full partial partial full full none none none none none none full full full none full none full none none full full full none full full none none full full full full none full none full full full full full full none full none none none none none none none none none none full none none none none none none none full full none none none full none full full none full none full none none none none full full none full none full none none full full none none none none none none none none none none none none none none none partial partial none none none none none none none none none none none none none none partial partial none none none none none none none none none none full full full none none full full none none none none full none full none full full none none none none none none none full none full none none none none none none none none none none none none none none none none full full full none none none none none none none full full none none none full none none none none none none full full none full full full full none none none none none none full full none]
109,10.062119992568803,1,1,evade,3.354039997522935,0,1,[none none none full full partial full full partial partial full full none full full none partial none full full full partial none full full full partial full partial full full full none full none partial full full full partial none partial partial full full none full none partial partial full full none partial partial partial partial none partial full none full full none partial full partial none none full none partial none none none full partial partial none full none none partial partial none none partial partial partial partial full partial partial none full none none full full none partial partial partial none partial none partial none partial none none partial full partial full partial partial partial full full partial partial partial partial partial full full partial full full full none full none full full partial none full partial partial none partial full full partial full none none none none partial none full partial partial full partial partial full partial full partial full full full partial full full full full partial full partial full partial partial full full partial partial full partial partial partial partial partial partial full partial full full partial partial partial partial partial partial partial full partial partial full partial full partial partial partial partial full full partial full partial partial full full full full full partial partial full partial partial full full none full full none none full none full none full none none none none full none full none none full full full none none none none full none none full full full full full full none full none full full full none partial partial none none full full full full partial full full full full full full full full full full full full full full full full full full partial partial full full full none partial full full full full full full full full full full full full full full partial full full full partial full partial full full full full full full full full full full full full partial full full partial full full full full full partial partial full full partial full full full full full partial full full full full full partial partial partial full full full full full full full full full full full full full partial full full full full full full full full full full full full full full full full none full full full none full full full none none full full partial none full full full full full full full full none full full none full full full full full full full none none full full none full full full none none full none none none none full none none none none none none none none none full none full none full none none none full none none full none none full full full none none full none none none none none none none partial partial full none full none none none none none none none partial none partial none none none none full none none none none none none none none none none none none none full full full none none none none none full none full none none none full none none none full none none full full full none none none none none none none full none none full none full none none none none none none none none none none none full none none none none none none none full none full full full none none none none none none none full full none full full full full full full full full full full full none full full full none none none full full none none]
31,17.255210725065314,2,5,pay,3.5638026812663286,3.5638026812663286,0,[none none full none full full none partial full full partial full full partial none partial full none partial partial none none partial partial partial full partial partial full none full full none none full partial none none full partial partial partial full none partial none none none full full partial full full full partial partial none full none partial partial full partial none none none none full none partial none full none partial none partial partial partial partial full partial partial partial full full partial partial none full full none none partial full partial partial partial partial partial partial partial partial full none partial none none none partial none none full partial partial partial partial partial full full partial full partial partial partial full full full full full full partial partial full full full full full full partial partial full full full partial full full full partial none full none none none full partial partial full partial partial full full none none none none full partial partial none full partial full full full none full full full full full partial partial full full full full full full full partial partial partial partial partial partial partial partial partial partial partial full partial partial full partial partial partial full full partial partial partial partial full partial full full partial partial partial full partial full full full full partial full partial partial full partial partial partial full full partial partial partial partial full partial partial partial partial full full full full full full full full full full none full none full full none full none full none none none none full none full full full full full full full full full full none none none none full none partial partial full full full full none full full full full full full full full full full partial full full partial full full partial partial full partial full full full full full full full full full full full full full full full full full full full full full full partial full full partial full full full full full full full full partial partial full partial full full full full full partial full full partial partial full full full full full full full partial full full full partial full full full full full partial full full partial full full full full full full full full full full full full full partial full full full full full full full full full partial full full full none partial none none full none none full full full none full full full full full full full none full none full full full full full full full full none full full full full full full full full full full none none none none none none none none none none full none full full full none none none full full none full full none none none full none full full none full full none none none none none none none full none full none none none full none full none none none none partial none none none none partial none none none none none none none partial none none none partial none partial none full none none partial none none none full none none full none partial full none none none none none none none full full none none full none full none full full none none full none none none none full none full none none full none none full none none none none none none full full full full none full full none none none full none none none full none full none full none full none none none none none full none none full none none none none none full none full full full none none full none none none none full none full full none none full full none none none full full full full full full none full full full]
