who,sugar,metabolism,vision,strategy,tax_due,tax_paid,punished,compliance_history
140,8.434632021514911,2,1,evade,2.811544007171637,0,1,[full partial partial full full partial none partial full full none none partial none partial partial full none full full full none partial full full full full partial none partial none partial full full none partial full full full full none full none none none none none none partial none none none none none full none none partial partial partial partial none partial partial partial none partial none partial partial none none partial partial partial none partial full full partial partial full full partial partial full full partial full full full none full none none none full none full full full none none none full none none none partial full none full none partial full none none full none full full full none full none partial none partial partial full full none none full full none none none none none none none none none full full partial full none partial partial none none none partial full none partial none partial partial partial none none none partial none none partial partial partial none partial partial none partial partial partial partial none partial none partial partial none partial none partial partial partial partial partial partial partial none partial partial none partial partial partial partial none partial partial partial partial partial partial none partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial none none partial none none partial partial partial partial partial partial none partial partial partial partial partial partial full partial partial full full partial full partial full full full none partial full partial full partial full full partial partial partial partial partial partial none full partial full full partial partial full full partial partial full full full partial partial full full none partial full partial full none full full partial partial partial full full full partial full partial full partial none none partial none none none full full none none full partial none none full partial full none none partial none partial partial partial full none partial partial full none partial partial none none partial partial none none partial none partial partial partial full partial full partial partial partial full full partial partial partial partial partial partial partial full partial full partial full full full full full full partial full partial partial partial full full full partial partial full full full full partial partial full partial partial full full full partial partial full full partial partial partial full full full partial full partial full full partial full full partial full partial full partial full full partial full partial partial partial partial full partial full full partial full partial full partial partial full partial full partial partial full partial partial partial partial full partial partial full full full full partial partial partial partial full partial none full partial partial partial partial partial full none full partial partial full partial partial partial partial partial partial full partial full full full partial full partial partial full partial partial full none full partial partial full partial full full partial full partial full none partial full partial full partial full partial partial full none full partial full full partial partial full full none partial partial full full full none partial full full full partial full partial none partial partial partial partial partial none]
18,7.62175165554155,2,4,evade,2.540583885180517,0,1,[full full none full partial full partial full partial none partial none full full partial partial full full none partial none none partial partial full none full full none full full full full full none none none none none none partial none none none partial none none none full full none none none partial none partial partial partial none none partial partial partial partial none partial none none partial partial partial partial partial none none full partial partial partial partial full none full full none full full full full none partial full none none full none full none full none none full none full full none none full partial full none none full full none none none full full full full none none none full full full none partial full none none none partial none none full none none none partial none none partial partial partial partial partial partial none full full none partial none partial partial none none none partial partial none partial partial partial partial partial partial none partial partial none partial none partial none none partial none partial none none none partial partial none partial partial partial none partial none partial none partial partial partial partial none partial partial partial partial none none none partial partial none partial none partial partial partial none none partial none none partial none none none full partial partial none full partial partial partial none partial partial full full partial full none full full full full partial full partial full partial full partial full partial partial partial partial partial none full full full full full full none full partial full full partial partial full partial partial full partial partial partial partial full full full full full partial full full partial partial full none partial partial partial partial partial partial partial full partial full none full partial none full partial partial none partial none full partial none partial partial none partial full full partial partial full full none full partial full full full partial full full none none full full partial none partial none none none full full none none full none none partial partial none none partial partial partial none partial partial full partial partial full partial partial full full partial full partial full full partial partial partial full partial full partial partial partial partial full full full partial partial partial full full full full partial full partial partial full partial partial partial partial partial full partial partial full full partial partial partial partial full partial partial full full partial full partial partial partial partial partial partial partial partial full partial partial full full partial partial full none full partial partial partial partial full full partial full partial partial full partial full partial full partial full partial full partial partial full partial none partial partial partial partial full full partial partial partial full full full full partial partial partial partial full partial partial full partial full full full full partial partial none full partial partial full partial full partial partial full partial partial full partial full full partial full full partial partial full full partial full partial none none full full partial full full full full partial partial partial full none]
181,12.252511572086197,1,1,evade,4.084170524028733,0,1,[full full full full full none partial full full partial partial full none partial full partial full none none full full partial full full full full none partial none full partial full full full none partial full partial none none none full none full partial full none none partial partial partial none none none none none none full partial none none partial partial partial partial partial partial partial partial partial none partial partial none none full partial none full none partial partial full full full full full full partial partial full full full full full none none none full none none full full full none full full none none full full none none none none full none full none full full full full full none full none none full none none full none none full full none none none none none none partial partial none none partial none none partial none none full partial full full partial none partial full partial partial full partial partial partial full none full partial none none partial partial none none partial none partial partial partial partial full partial partial partial none partial partial partial partial partial partial none partial none partial none partial partial partial partial partial none partial partial partial partial partial none partial partial partial partial partial partial partial partial partial none partial none partial none partial partial partial partial partial partial none partial partial partial partial none partial partial none full none none partial none partial partial full partial none partial partial partial partial full full full partial none partial full partial full full full full full full full partial full partial full partial full partial partial partial full full full full partial full full full partial none full none partial none none full full full partial full partial partial partial partial partial partial full partial full partial full partial partial partial partial partial partial full partial partial full none partial none none none none full none full none none full full partial none full full full partial none full full partial partial none partial partial none partial full partial partial partial none none none none none partial none none full none full partial none partial partial none partial partial partial full partial partial full partial partial partial full partial full partial partial full full partial partial partial partial partial partial partial partial partial partial partial partial full partial full partial partial full partial full partial partial partial full full partial partial partial full partial full full full full full full partial full partial partial full full partial full partial partial partial partial full full full full partial full full full partial partial partial partial partial full partial full partial none none full none partial full partial full partial full full full partial none partial none full partial partial partial partial partial full partial partial none full full partial partial partial full full partial full partial full full none full full partial partial full full partial full partial partial full partial full full partial partial partial full partial full partial partial full partial partial partial full partial none partial full full full partial full full partial full partial partial partial full full none full partial partial partial partial partial none full none none partial full full partial partial none none]
16,11.439697560371295,3,5,partial,2.0977105689713986,1.0488552844856993,0,[full partial full none partial none none full partial full full partial partial full full partial full partial full full full partial full full full none none none none none full full full partial partial none none full none full full partial partial none none partial none none none none none none full none none none none full partial full partial none partial none partial none none partial partial none none full none partial none none full partial none full full partial partial partial partial full partial full full partial none full none partial full full partial partial full none full full none none full none none full full none full partial none none none full none none none none full none none full none none full none none none none partial none none none partial full none none none none none partial partial none partial none partial none partial none partial partial full partial none partial partial none full partial partial none partial partial partial partial partial partial partial partial partial none partial none partial partial partial partial none none partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial partial partial none none partial none partial partial partial partial none partial partial partial partial none partial partial partial partial none partial none none partial partial partial none partial none partial partial full partial partial none partial none full partial partial full partial none partial none none full partial partial partial partial none partial full full full partial full partial partial partial partial full full full partial none partial full full full partial full full full full full partial full partial partial partial full full partial partial full none none full partial full partial partial partial full partial full full none none none partial partial none partial full none partial full partial full none partial none full partial partial none none none full none full partial none none none full partial none partial full none none partial none partial partial partial partial none none partial partial none full partial partial partial partial partial partial partial partial partial partial partial full full partial partial full partial partial partial full partial partial partial partial full partial partial full full partial partial partial partial full partial partial full partial partial full partial partial full full partial full partial full partial full full partial full full partial partial partial partial partial full partial partial partial full partial partial partial partial partial partial full full partial partial partial partial full partial full partial full partial full full full partial partial full partial none partial partial partial partial partial partial full full full partial partial partial partial partial partial full full full partial full full full full partial partial full full partial partial partial full full partial partial partial full partial full partial full partial full full full full partial none partial full full full full none full full full full none full full partial none none partial full full full full partial full full partial none partial full full none full full full partial]
172,7.123575801020697,2,2,partial,0.8380677412965526,0.4190338706482763,1,[partial partial partial partial partial full full partial partial full full full partial full full partial full partial none none partial full partial full none none full partial partial full none none none partial none full full partial none none partial none none none none none none none none none partial none partial none partial none none none full none none partial partial none none partial full partial partial partial none partial partial partial none partial none none partial none none none partial full partial none full full full full full none partial full full full partial full partial full full full full none full partial full full none none none full full full full full none full none full full full none none full none full partial full full none none none full partial full full full full partial full partial partial full full full none none none full full full none full none full full full none none partial partial none none none full none full full none none none none none none none partial full partial partial full partial none none none partial none none full partial partial full partial none partial partial partial partial none partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial none partial partial partial partial none partial partial partial partial none partial none partial partial partial partial none partial partial partial none none partial partial partial partial partial none partial partial partial partial none partial none partial partial partial partial partial none partial partial partial partial partial partial none none none none partial partial partial partial none full partial none none none partial partial partial none partial partial none partial none partial full partial full full full full full full partial none full partial partial full full partial full full full partial full full full full full partial full none partial full partial full full none full full partial none partial full partial partial partial none full full partial full partial partial full none full partial full full full partial full partial none full partial none partial partial partial full partial none none none none full partial full none none none none none none none none none none none partial none partial full full none full partial partial none full none partial none none none full full partial none partial partial partial none none none full partial full partial partial full partial partial partial full partial partial partial full full full partial partial full partial full partial full partial partial partial full full full partial partial partial full full partial partial full partial full full full full full full full full partial partial full full partial partial partial full full full partial partial full partial partial partial partial full partial full partial partial full full full full partial partial partial full partial full partial partial full full partial partial partial full partial full full partial partial full full partial full partial partial partial partial partial full full partial full full partial partial partial full full partial none full full partial partial partial partial partial partial partial partial full full full partial none partial full partial full full partial partial full partial full partial partial partial partial partial partial none full full partial none partial full partial partial partial partial full full full partial none partial full partial full partial partial full full full full partial partial full partial full partial partial partial none partial partial full partial full partial full partial full partial full partial full full partial full partial full full full full full partial none full partial none partial partial partial none partial]
193,12.29009114337473,2,2,pay,2.8225227858436828,2.8225227858436828,0,[full none none full none full none none full full partial full partial full none partial full none partial full partial none none partial full none none none full partial full full full full none none none none none full none partial none none none partial partial none partial partial partial none full partial none none full partial none partial none partial none partial none full partial full partial partial full none full partial partial full partial full full partial full partial full partial none none none full none full none partial none none full none none full full full none full full full none full full partial full full full full none none full full none none full partial full none none none none full none none none none none none none none none none partial full partial partial none none none none none none partial partial partial none partial partial none none partial partial none partial partial partial partial partial partial partial none none full partial partial none none partial partial none partial partial partial partial partial partial none partial partial none none partial partial partial partial partial partial partial partial partial none partial partial none partial partial partial partial partial partial none partial partial none partial partial none partial partial partial none partial partial partial partial none partial partial partial none partial partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial none partial partial partial none partial full partial partial none partial partial partial partial none partial full full full partial full partial full none full none partial partial full full full full none partial partial partial full full full partial partial full partial full full partial full full none full full partial full full full partial full partial partial partial partial partial full none partial full full partial partial partial partial none partial none none full partial partial full none full partial partial full partial none none none full none partial none full none full partial none partial none partial none none partial full none none none none none none partial partial none none partial none none none partial partial none partial none partial partial partial partial partial full partial full partial partial partial full partial partial partial partial partial partial partial partial partial partial partial full full full partial partial full partial full partial partial partial partial partial full full partial partial partial full full partial partial full full partial partial full full full partial full partial partial partial full partial partial partial partial partial partial partial partial partial partial partial full partial full partial none partial partial full partial partial partial full full partial partial none partial full full partial full full partial partial partial partial partial full partial full full full partial none partial partial partial none full partial partial partial full partial partial full full full partial full partial partial partial full partial full partial partial full partial full partial full full partial partial partial partial partial partial none full partial partial partial partial full full full full none full partial partial full partial partial partial full full partial full full none full none partial partial partial full none full full none full partial full full partial full full]
81,19.4669339337966,1,2,evade,3.2933867867593203,0,0,[none full partial partial partial full full partial partial none none partial none partial full partial partial none none full full full partial partial full full full full full full none none full full none full full partial none partial none none none full partial none partial partial partial none none none none none partial partial none none partial partial none partial partial full none none full none none partial full none partial none partial none partial partial partial full full full full full full partial none partial full none none none full full none none full full none none full full none none partial full full full none full partial full full full full none none none none full full full full none full none full none none full none none none full partial none full full none partial full none none none none none none none none none none none partial none full partial none partial none full none full none none full none none full full partial partial none full full none partial partial partial partial partial partial partial partial partial partial partial none partial partial none partial none none none partial partial partial partial partial partial partial partial partial partial partial partial partial none partial partial partial partial none partial none partial partial partial partial partial partial partial none partial partial partial partial partial partial partial none partial partial none partial partial partial none none none partial partial partial partial none partial none full partial full full partial full full none partial none partial none partial partial partial partial partial partial full partial partial full full full full partial none partial full full partial full partial full full full full partial partial full full partial full full full full full full none full none partial full full full partial none full partial full none partial full partial full full none full full full full full full full partial full partial partial full full partial full full partial full full partial full full partial partial full full full none partial partial partial none none full full full partial none partial partial partial none none none partial none partial partial none partial full none partial partial partial full none none partial partial full partial none none none none none partial partial partial partial none none none partial none none partial partial partial partial partial none partial partial full full partial full partial full partial full full partial partial partial full partial full full partial partial full full partial partial full partial partial partial partial partial partial partial partial full full partial partial full full partial full full partial full full partial partial full full full partial partial full full partial full partial partial full partial partial full full partial partial partial partial full full partial partial partial full full full partial partial partial partial partial full partial full full partial partial full full full partial full partial none partial partial full full partial partial partial partial partial partial full partial full none none partial partial full full full full partial full partial partial partial partial partial full full full partial full full partial full full full partial full partial partial partial partial partial partial none partial partial none full partial partial partial partial partial none full partial none none full partial full partial full partial partial partial partial full full none partial partial full full partial full none full full partial full full full none partial partial none]
173,14.512998181979478,2,6,partial,2.558444040439884,1.279222020219942,0,[partial none full full partial partial none full full partial full none partial full partial partial partial full none full none none full partial full full full full none none full none full full full full partial none none none none none none none partial none partial full none partial none none none partial full partial partial none none partial partial partial partial partial none none partial none partial partial full full partial partial none partial full partial full none partial full full partial partial partial partial full full full full full none none full none full full none full full full none none none full full full full none none full full full full partial none full none full full none none full full full none none none none none full none none partial partial partial none full none none none none none none none partial full none full none full partial full partial partial none partial none none none partial none partial none partial full none partial partial partial partial partial partial partial partial partial partial none partial partial partial none partial partial none none partial partial partial partial partial partial partial partial none partial partial partial partial partial none partial partial partial partial partial partial partial partial none partial partial partial none partial partial partial partial partial partial none partial partial partial none partial partial partial partial partial partial partial none partial none partial none partial none none partial none none none partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial full partial partial full full full partial full partial full none full full partial full full partial full full full partial full full partial partial full partial full none full partial partial full partial full full none full partial full partial partial partial full full partial partial partial partial full full partial partial partial full full full partial full partial none partial none partial none none none none none full none partial full partial full full full partial none none none none partial partial none partial none none none partial full partial partial full full none none full none none partial none none partial partial none none partial none none none partial none none none partial full partial full partial partial partial partial partial partial partial full partial full partial partial partial partial partial partial partial partial full partial partial partial full partial partial full full partial partial full partial partial partial partial partial partial partial partial full partial partial partial partial full partial partial partial partial partial full partial partial full full partial partial partial full full partial full partial full partial partial partial full partial full full full full full full partial partial full partial partial partial partial partial full partial partial full partial full partial partial partial partial full partial full partial partial partial full full partial partial partial full partial partial partial partial full partial full full full partial partial full partial partial partial full full partial full full partial partial full partial partial partial partial full full partial partial full partial full full partial full partial partial partial full none none full full partial full full partial full none partial partial full full partial partial none full partial none partial full partial]
109,4.557576745780387,3,1,pay,0.5063974161978207,0.5063974161978207,0,[full partial full none full full full none partial full partial partial partial partial none full full full none none partial full full full none full full full full none full none none partial partial none none none none full partial full none none none partial none none none none none partial partial none full none partial partial none partial partial partial none none none full partial full partial none partial none partial partial partial full partial full partial partial partial full partial partial full full full full partial full full partial none full full none none none none none none full full full full full full none full full partial full full none full none full full partial partial none full none none full none full none full none full full none full none none none none none none partial partial partial none none none none none none none none none none partial none none full partial partial none partial none partial partial partial full partial full partial partial none partial partial none partial partial none partial partial none partial none none none partial none partial partial partial partial partial partial partial partial partial partial none partial partial partial partial partial partial partial partial partial none partial partial partial none partial partial none partial partial partial partial none partial partial partial partial none none partial none none none partial partial partial none partial partial partial partial partial partial partial none none partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial partial full full full partial partial full none full partial partial full full partial none partial partial partial full full full full partial none full full full full none partial none partial full full full full full full full full full none full full full partial full full full partial partial none none partial partial full none partial partial partial full partial full partial partial full full partial full partial none none none none none none partial partial full none none none partial none none none partial none none none full full partial none none none none none full none partial partial none none partial partial none partial none none none none none partial none partial partial partial none partial full partial partial full partial partial partial partial full partial full full full partial partial full full full full partial full partial partial partial full partial partial partial partial full partial partial full full partial partial partial partial full partial partial partial partial full full partial full partial partial partial partial full partial partial partial partial full partial partial partial full partial full partial full partial partial partial full partial partial partial partial partial partial partial full partial full full partial partial full full full partial partial partial partial full full partial partial partial full full partial partial partial partial partial partial partial partial full full partial partial partial partial partial full partial full partial partial partial partial partial full full partial partial partial full partial partial partial partial partial full partial partial partial partial full none partial full partial full full partial partial full full none full partial full]
90,0.6997418737743822,3,1,partial,0.08232257338522145,0.041161286692610724,1,[full full full partial none none none partial full partial none full full partial full full partial full full partial full full full full full none partial none full full none none none none none full partial none partial none none partial none none partial partial none partial full none partial partial partial partial partial partial none partial none partial full none none partial partial none partial none none partial partial partial partial full partial none full full full full none full none none none full full none full none full full full full none full none none full full none full none partial none full none none full full none full none none partial none none none full none partial none none none full none full none full none none none none none none none none none none none partial full none partial partial none partial none partial partial partial none partial partial partial partial partial none partial partial partial partial partial none partial none partial none partial none none none partial none none partial partial partial partial none partial partial none partial partial partial partial partial partial partial partial partial partial partial none partial partial partial none none partial partial partial partial partial none partial partial partial partial none partial partial none partial partial partial partial none partial none partial partial partial none partial none none none partial full partial partial partial full none partial partial full full partial partial full full full full partial partial full none partial full full partial full none full full full partial partial none full none partial full partial none full partial partial full full full full partial none full full partial partial full partial full full partial partial full full partial partial full full partial none partial full full full full partial none partial full full partial partial full partial full partial full partial partial partial partial none partial none none none none none none full none none none full none none partial none none partial none none none partial none none none none partial none partial partial none partial none none none none none none full none partial none partial none partial none none none partial partial full full full partial full full partial partial partial partial full partial partial full partial full partial partial partial partial full partial partial full partial partial full full partial partial partial partial partial full partial full partial full partial partial partial full full partial full partial full full full partial partial partial partial partial partial partial partial full partial partial partial partial partial partial partial full partial full full full partial partial full partial partial full partial partial full full partial full partial partial full partial partial none partial full full partial full partial full partial partial partial partial partial full full none full full partial partial partial partial full partial partial full full full full partial none full partial full partial partial full full partial full partial partial full partial partial partial partial partial partial full partial partial full partial none partial full partial full full partial full partial partial partial full full partial partial partial partial partial partial partial partial full full full none partial full partial full partial none full full partial full none full none partial partial none partial full none partial full none full partial none none full partial full none partial partial]
